id,image_id,text
107751,p02-150-07-00,for
107753,p02-150-07-02,at
107754,p02-150-07-03,the
107755,p02-150-07-04,way
107756,p02-150-07-05,he
107757,p02-150-07-06,was
107759,p02-150-07-08,as
107760,p02-150-07-09,she
107761,p02-150-08-00,was
107762,p02-150-08-01,hurt
107764,p02-150-08-03,herself
107767,p02-155-00-01,I
107768,p02-155-00-02,made
107771,p02-155-00-05,","
107773,p02-155-00-07,Gay
107774,p02-155-00-08,tried
107775,p02-155-00-09,to
107776,p02-155-00-10,speak
107779,p03-004-00-00,Diana
107780,p03-004-00-01,Wills
107781,p03-004-00-02,often
107782,p03-004-00-03,sat
107783,p03-004-00-04,on
107785,p03-004-00-06,brand
107786,p03-004-01-00,new
107787,p03-004-01-01,seat
107788,p03-004-01-02,outside
107789,p03-004-01-03,the
107790,p03-004-01-04,hospital
107791,p03-004-02-00,gates
107792,p03-004-02-01,and
107793,p03-004-02-02,thought
107794,p03-004-02-03,vagrant
107795,p03-004-03-00,thoughts
107797,p03-004-03-02,At
107798,p03-004-03-03,one
107800,p03-004-03-05,she
107801,p03-004-03-06,had
107802,p03-004-04-00,watched
107803,p03-004-04-01,the
107804,p03-004-04-02,workmen
107805,p03-004-04-03,constructing
107806,p03-004-05-00,the
107807,p03-004-05-01,roundabout
107812,p03-004-06-01,put
107813,p03-004-06-02,St.
107814,p03-004-06-03,John's
107815,p03-004-06-04,Casualty
107816,p03-004-06-05,Department
107818,p03-004-07-01,of
107819,p03-004-07-02,operation
107820,p03-004-07-03,-
107821,p03-004-07-04,in
107822,p03-004-07-05,theory
107823,p03-004-07-06,","
107824,p03-004-07-07,at
107825,p03-004-08-00,least
107828,p03-004-08-03,would
107829,p03-004-08-04,think
107830,p03-004-08-05,of
107831,p03-004-08-06,her-
107832,p03-004-09-00,self
107833,p03-004-09-01,as
107834,p03-004-09-02,a
107835,p03-004-09-03,stranger
107836,p03-004-09-04,in
107837,p03-004-09-05,these
107838,p03-004-09-06,parts
107839,p03-004-10-00,studying
107840,p03-004-10-01,these
107844,p03-004-11-00,one
107845,p03-004-11-01,to
107846,p03-004-11-02,take
107847,p03-004-11-03,?
107848,p03-009-00-00,""""
107849,p03-009-00-01,If
107850,p03-009-00-02,I
107851,p03-009-00-03,were
107852,p03-009-00-04,a
107854,p03-009-00-06,I
107855,p03-009-00-07,would
107856,p03-009-00-08,simply
107857,p03-009-00-09,blow
107858,p03-009-00-10,a
107859,p03-009-01-00,feather
107860,p03-009-01-01,","
107861,p03-009-01-02,""""
107862,p03-009-01-03,she
107863,p03-009-01-04,decided
107864,p03-009-01-05,","
107865,p03-009-01-06,rather
107866,p03-009-01-07,envying
107867,p03-009-01-08,the
107868,p03-009-01-09,gentle-
107869,p03-009-02-00,man
107870,p03-009-02-01,of
107872,p03-009-02-03,road
107873,p03-009-02-04,his
107874,p03-009-02-05,freedom
107875,p03-009-02-06,of
107876,p03-009-02-07,decision
107879,p03-009-03-00,wishing
107880,p03-009-03-01,life
107881,p03-009-03-02,would
107882,p03-009-03-03,sometimes
107883,p03-009-03-04,allow
107884,p03-009-03-05,serious-minded
107885,p03-009-04-00,women
107886,p03-009-04-01,doctors
107887,p03-009-04-02,to
107888,p03-009-04-03,blow
107889,p03-009-04-04,a
107890,p03-009-04-05,feather
107891,p03-009-04-06,and
107892,p03-009-04-07,follow
107893,p03-009-04-08,its
107894,p03-009-05-00,airy
107895,p03-009-05-01,directions
107896,p03-009-05-02,accordingly
107898,p03-009-05-04,""""
107899,p03-009-05-05,If
107900,p03-009-05-06,I
107903,p03-009-05-09,a
107904,p03-009-06-00,job
107905,p03-009-06-01,I
107906,p03-009-06-02,'d
107907,p03-009-06-03,go
107908,p03-009-06-04,to
107909,p03-009-06-05,London
107910,p03-009-06-06,","
107911,p03-009-06-07,of
107912,p03-009-06-08,course
107914,p03-009-06-10,""""
107915,p03-009-06-11,she
107916,p03-009-06-12,went
107917,p03-009-06-13,on
107919,p03-012-00-00,""""
107920,p03-012-00-01,There
107921,p03-012-00-02,are
107924,p03-012-00-05,of
107925,p03-012-00-06,wonder-
107926,p03-012-01-00,ful
107927,p03-012-01-01,jobs
107928,p03-012-01-02,in
107929,p03-012-01-03,London
107930,p03-012-01-04,and
107931,p03-012-01-05,I
107932,p03-012-01-06,could
107933,p03-012-02-00,take
107934,p03-012-02-01,my
107936,p03-012-02-03,","
107937,p03-012-02-04,whereas
107938,p03-012-02-05,in
107939,p03-012-02-06,Yarmouth
107941,p03-012-03-01,has
107942,p03-012-03-02,to
107943,p03-012-03-03,know
107944,p03-012-03-04,something
107945,p03-012-03-05,about
107946,p03-012-03-06,fishing
107947,p03-012-04-00,and
107948,p03-012-04-01,in
107949,p03-012-04-02,Liverpool
107950,p03-012-04-03,they
107951,p03-012-04-04,'d
107953,p03-012-04-06,sea-farers
107955,p03-012-05-00,I
107956,p03-012-05-01,don't
107957,p03-012-05-02,think
107958,p03-012-05-03,I
107960,p03-012-05-05,go
107962,p03-012-05-07,Edinburgh
107963,p03-012-05-08,un-
107964,p03-012-06-00,less
107965,p03-012-06-01,I
107966,p03-012-06-02,was
107967,p03-012-06-03,a
107968,p03-012-06-04,Scot
107969,p03-012-06-05,and
107970,p03-012-06-06,wanting
107971,p03-012-06-07,to
107972,p03-012-06-08,get
107973,p03-012-07-00,home
107974,p03-012-07-01,","
107976,p03-012-07-03,perhaps
107978,p03-012-07-05,student
107979,p03-012-07-06,studying
107981,p03-012-08-00,be
107982,p03-012-08-01,a
107983,p03-012-08-02,doctor
107984,p03-012-08-03,","
107985,p03-012-08-04,and
107986,p03-012-08-05,I
107987,p03-012-08-06,already
107988,p03-012-08-07,know
107990,p03-012-09-01,about
107991,p03-012-09-02,that
107993,p03-012-09-04,""""
107994,p03-023-00-00,She
107995,p03-023-00-01,was
107996,p03-023-00-02,engaged
107998,p03-023-00-04,Nigel
107999,p03-023-00-05,","
108000,p03-023-00-06,had
108001,p03-023-00-07,been
108003,p03-023-00-09,two
108004,p03-023-00-10,years
108006,p03-023-01-00,Sometimes
108008,p03-023-01-02,talked
108009,p03-023-01-03,on
108010,p03-023-01-04,the
108011,p03-023-01-05,theme
108012,p03-023-01-06,of
108014,p03-023-01-08,when
108016,p03-023-01-10,get
108017,p03-023-01-11,married
108018,p03-023-01-12,""""
108022,p03-023-02-02,all
108024,p03-023-02-04,wonderful
108025,p03-023-02-05,","
108026,p03-023-02-06,and
108027,p03-023-02-07,perhaps
108028,p03-023-02-08,it
108029,p03-023-02-09,had
108030,p03-023-02-10,only
108032,p03-023-03-00,a
108033,p03-023-03-01,slip
108034,p03-023-03-02,of
108036,p03-023-03-04,tongue
108037,p03-023-03-05,when
108038,p03-023-03-06,Nigel
108039,p03-023-03-07,had
108040,p03-023-03-08,said
108041,p03-023-03-09,","
108042,p03-023-03-10,only
108043,p03-023-03-11,last
108044,p03-023-04-00,evening
108045,p03-023-04-01,","
108046,p03-023-04-02,""""
108048,p03-023-04-04,we
108049,p03-023-04-05,get
108050,p03-023-04-06,married
108051,p03-023-04-07,","
108052,p03-023-04-08,old
108053,p03-023-04-09,girl
108055,p03-023-04-11,you
108056,p03-023-04-12,'ll
108057,p03-023-04-13,have
108059,p03-023-04-15,stop
108060,p03-023-05-00,that
108061,p03-023-05-01,lark
108062,p03-023-05-02,","
108063,p03-023-05-03,I
108066,p03-023-05-06,you
108067,p03-023-05-07,!
108068,p03-023-05-08,""""
108069,p03-027-00-00,She
108070,p03-027-00-01,couldn't
108071,p03-027-00-02,remember
108072,p03-027-00-03,what
108073,p03-027-00-04,they
108074,p03-027-00-05,had
108077,p03-027-00-08,about
108078,p03-027-00-09,or
108079,p03-027-01-00,which
108080,p03-027-01-01,'
108081,p03-027-01-02,lark
108082,p03-027-01-03,'
108083,p03-027-01-04,she
108084,p03-027-01-05,would
108086,p03-027-01-07,to
108087,p03-027-01-08,stop
108088,p03-027-01-09,","
108089,p03-027-01-10,only
108090,p03-027-01-11,that
108091,p03-027-01-12,significant
108092,p03-027-01-13,tiny
108093,p03-027-02-00,word
108094,p03-027-02-01,shouted
108095,p03-027-02-02,into
108096,p03-027-02-03,her
108097,p03-027-02-04,very
108098,p03-027-02-05,soul
108099,p03-027-02-06,a
108100,p03-027-02-07,horn
108101,p03-027-02-08,of
108102,p03-027-02-09,warning
108103,p03-027-02-10,","
108104,p03-027-02-11,and
108105,p03-027-03-00,with
108106,p03-027-03-01,it
108108,p03-027-03-03,coupled
108109,p03-027-03-04,a
108110,p03-027-03-05,disembodied
108111,p03-027-03-06,fragment
108112,p03-027-03-07,of
108113,p03-027-03-08,information
108114,p03-027-03-09,","
108115,p03-027-04-00,which
108116,p03-027-04-01,now
108117,p03-027-04-02,took
108118,p03-027-04-03,on
108119,p03-027-04-04,an
108120,p03-027-04-05,ominous
108122,p03-027-04-07,:
108123,p03-027-04-08,Nigel
108124,p03-027-04-09,had
108126,p03-027-05-00,seen
108127,p03-027-05-01,in
108128,p03-027-05-02,Farlingham
108130,p03-027-05-04,an
108131,p03-027-05-05,occasion
108132,p03-027-05-06,he
108133,p03-027-05-07,had
108134,p03-027-05-08,sworn
108135,p03-027-05-09,he
108137,p03-027-06-00,been
108138,p03-027-06-01,standing
108139,p03-027-06-02,in
108141,p03-027-06-04,Luke
108142,p03-027-06-05,Parsons
108143,p03-027-06-06,at
108145,p03-027-06-08,surgery
108146,p03-027-06-09,in
108148,p03-027-07-01,Phelpham
108150,p03-029-00-00,Now
108151,p03-029-00-01,Nigel
108154,p03-029-00-04,right
108156,p03-029-00-06,go
108157,p03-029-00-07,where
108159,p03-029-01-00,liked
108160,p03-029-01-01,during
108161,p03-029-01-02,his
108163,p03-029-01-04,periods
108164,p03-029-02-00,when
108165,p03-029-02-01,she
108167,p03-029-02-03,not
108168,p03-029-02-04,free
108169,p03-029-02-05,;
108170,p03-029-02-06,this
108171,p03-029-02-07,much
108173,p03-029-02-09,had
108174,p03-029-03-00,conceded
108175,p03-029-03-01,one
108176,p03-029-03-02,to
108177,p03-029-03-03,the
108178,p03-029-03-04,other
108180,p03-029-03-06,They
108181,p03-029-03-07,rarely
108182,p03-029-04-00,found
108184,p03-029-04-02,were
108185,p03-029-04-03,off
108186,p03-029-04-04,duty
108187,p03-029-04-05,together
108190,p03-029-05-00,the
108192,p03-029-05-02,would
108193,p03-029-05-03,have
108194,p03-029-05-04,been
108195,p03-029-05-05,intolerable
108196,p03-029-06-00,had
108197,p03-029-06-01,there
108198,p03-029-06-02,not
108199,p03-029-06-03,been
108200,p03-029-06-04,some
108202,p03-029-06-06,and
108203,p03-029-06-07,take
108204,p03-029-07-00,about
108205,p03-029-07-01,their
108206,p03-029-07-02,relationship
108208,p03-029-07-04,So
108209,p03-029-07-05,when
108210,p03-029-07-06,Nigel
108211,p03-029-08-00,had
108212,p03-029-08-01,told
108216,p03-029-08-05,Luke's
108218,p03-029-09-01,surgery
108221,p03-029-09-04,said
108222,p03-029-09-05,","
108223,p03-033-00-00,""""
108224,p03-033-00-01,Bless
108225,p03-033-00-02,you
108226,p03-033-00-03,!
108227,p03-033-00-04,I
108228,p03-033-00-05,hope
108229,p03-033-00-06,Luke
108230,p03-033-00-07,is
108231,p03-033-00-08,suitably
108232,p03-033-00-09,grateful
108233,p03-033-00-10,","
108236,p03-033-00-13,""""
108238,p03-033-00-15,Oh
108239,p03-033-00-16,","
108240,p03-033-00-17,well
108241,p03-033-00-18,","
108242,p03-033-00-19,""""
108243,p03-033-01-00,he
108244,p03-033-01-01,shrugged
108245,p03-033-01-02,diffidently
108247,p03-033-01-04,""""
108249,p03-033-01-06,like
108250,p03-033-01-07,the
108251,p03-033-01-08,work
108253,p03-033-01-10,One
108254,p03-033-01-11,gets
108255,p03-033-01-12,plenty
108256,p03-033-02-00,of
108257,p03-033-02-01,variety
108258,p03-033-02-02,and
108259,p03-033-02-03,it
108260,p03-033-02-04,'s
108261,p03-033-02-05,a
108262,p03-033-02-06,change
108264,p03-033-02-08,""""
108265,p03-033-02-09,Nigel
108266,p03-033-02-10,was
108267,p03-033-02-11,the
108268,p03-033-02-12,hospital's
108270,p03-033-03-01,Medical
108271,p03-033-03-02,Officer
108273,p03-033-03-04,""""
108274,p03-033-03-05,You
108276,p03-033-03-07,be
108277,p03-033-03-08,free
108278,p03-033-03-09,about
108279,p03-033-03-10,nine
108281,p03-033-03-12,I
108282,p03-033-04-00,suppose
108283,p03-033-04-01,","
108284,p03-033-04-02,to
108285,p03-033-04-03,meet
108286,p03-033-04-04,me
108287,p03-033-04-05,for
108288,p03-033-04-06,supper
108289,p03-033-04-07,somewhere
108290,p03-033-04-08,?
108291,p03-033-04-09,""""
108292,p03-033-04-10,she
108293,p03-033-04-11,had
108294,p03-033-05-00,asked
108295,p03-033-05-01,hopefully
108297,p03-040-00-00,""""
108298,p03-040-00-01,Hardly
108299,p03-040-00-02,likely
108301,p03-040-00-04,my
108302,p03-040-00-05,sweet
108305,p03-040-00-08,surgery
108306,p03-040-00-09,goes
108307,p03-040-00-10,on
108309,p03-040-01-00,hours
108311,p03-040-01-02,If
108312,p03-040-01-03,they
108313,p03-040-01-04,get
108314,p03-040-01-05,in
108315,p03-040-01-06,before
108316,p03-040-01-07,eight-thirty
108317,p03-040-01-08,","
108318,p03-040-01-09,even
108320,p03-040-02-01,they
108321,p03-040-02-02,'re
108322,p03-040-02-03,standing
108323,p03-040-02-04,on
108324,p03-040-02-05,one
108325,p03-040-02-06,another's
108326,p03-040-02-07,toes
108327,p03-040-02-08,","
108328,p03-040-03-00,I
108329,p03-040-03-01,'ve
108330,p03-040-03-02,got
108331,p03-040-03-03,to
108332,p03-040-03-04,see
108333,p03-040-03-05,'em
108337,p03-040-03-09,am
108339,p03-040-03-11,","
108340,p03-040-03-12,though
108341,p03-040-03-13,","
108342,p03-040-04-00,I
108344,p03-040-04-02,give
108345,p03-040-04-03,you
108347,p03-040-04-05,ring
108349,p03-040-04-07,O.K.
108350,p03-040-04-08,?
108351,p03-040-04-09,""""
108353,p03-040-04-11,","
108355,p03-040-04-13,she
108356,p03-040-04-14,had
108357,p03-040-05-00,replied
108358,p03-040-05-01,readily
108361,p03-040-05-04,how
108362,p03-040-05-05,could
108363,p03-040-05-06,Nigel
108364,p03-040-05-07,have
108365,p03-040-06-00,been
108366,p03-040-06-01,at
108367,p03-040-06-02,the
108368,p03-040-06-03,Load
108369,p03-040-06-04,of
108370,p03-040-06-05,Trouble
108371,p03-040-06-06,roadhouse
108372,p03-040-06-07,","
108373,p03-040-07-00,dancing
108374,p03-040-07-01,with
108375,p03-040-07-02,a
108376,p03-040-07-03,blonde
108377,p03-040-07-04,at
108379,p03-040-07-06,that
108380,p03-040-08-00,very
108382,p03-040-08-02,?
108383,p03-047-00-00,""""
108384,p03-047-00-01,No
108387,p03-047-00-04,she
108388,p03-047-00-05,told
108389,p03-047-00-06,Phil
108390,p03-047-00-07,Gubbins
108391,p03-047-00-08,","
108394,p03-047-01-00,houseman
108395,p03-047-01-01,","
108396,p03-047-01-02,""""
108397,p03-047-01-03,it
108398,p03-047-01-04,wasn't
108399,p03-047-01-05,Nigel
108400,p03-047-01-06,you
108401,p03-047-01-07,saw
108403,p03-047-02-00,my
108406,p03-047-02-03,""""
108407,p03-047-02-04,""""
108409,p03-047-02-06,was
108413,p03-047-02-10,anyway
108415,p03-047-03-00,NUF
108418,p03-047-03-03,""""
108419,p03-047-03-04,""""
108420,p03-047-03-05,He
108422,p03-047-03-07,loaned
108424,p03-047-03-09,car
108425,p03-047-04-00,to
108426,p03-047-04-01,somebody
108427,p03-047-04-02,","
108428,p03-047-04-03,Phil
108430,p03-047-04-05,He
108431,p03-047-04-06,'s
108432,p03-047-04-07,always
108433,p03-047-04-08,doing
108434,p03-047-04-09,that
108438,p03-047-05-01,Gubbins
108439,p03-047-05-02,shrugged
108441,p03-047-05-04,""""
108442,p03-047-05-05,I
108443,p03-047-05-06,didn't
108445,p03-047-05-08,his
108447,p03-047-06-01,","
108449,p03-047-06-03,","
108450,p03-047-06-04,but
108453,p03-047-06-07,looked
108454,p03-047-06-08,like
108455,p03-047-07-00,Nigel
108456,p03-047-07-01,from
108457,p03-047-07-02,the
108458,p03-047-07-03,back
108460,p03-047-07-05,D.j.
108461,p03-047-07-06,and
108462,p03-047-07-07,all
108464,p03-047-08-00,Of
108465,p03-047-08-01,course
108466,p03-047-08-02,such
108467,p03-047-08-03,as
108468,p03-047-08-04,I
108469,p03-047-08-05,couldn't
108470,p03-047-08-06,afford
108471,p03-047-09-00,to
108472,p03-047-09-01,go
108473,p03-047-09-02,into
108474,p03-047-09-03,the
108475,p03-047-09-04,Load
108477,p03-047-09-06,Trouble
108479,p03-047-09-08,""""
108481,p03-057-00-01,Neither
108482,p03-057-00-02,can
108484,p03-057-00-04,","
108485,p03-057-00-05,""""
108486,p03-057-00-06,smiled
108487,p03-057-00-07,Diana
108489,p03-057-01-00,""""
108490,p03-057-01-01,He
108492,p03-057-01-03,saving
108493,p03-057-01-04,up
108494,p03-057-01-05,to
108496,p03-057-01-07,married
108500,p03-057-01-11,""""
108501,p03-057-02-00,""""
108502,p03-057-02-01,I
108503,p03-057-02-02,remember
108504,p03-057-02-03,","
108505,p03-057-02-04,""""
108506,p03-057-02-05,quipped
108507,p03-057-02-06,the
108508,p03-057-02-07,houseman
108509,p03-057-02-08,","
108510,p03-057-03-00,meaning
108511,p03-057-03-01,no
108512,p03-057-03-02,offence
108513,p03-057-03-03,","
108514,p03-057-03-04,""""
108515,p03-057-03-05,but
108516,p03-057-03-06,does
108517,p03-057-03-07,he
108518,p03-057-03-08,?
108519,p03-057-04-00,That
108521,p03-057-04-02,was
108522,p03-057-04-03,something
108524,p03-057-04-05,""""
108525,p03-057-04-06,""""
108526,p03-057-04-07,Anybody
108527,p03-057-05-00,I
108528,p03-057-05-01,know
108529,p03-057-05-02,?
108530,p03-057-05-03,""""
108531,p03-057-05-04,she
108532,p03-057-05-05,smiled
108534,p03-057-05-07,""""
108535,p03-057-05-08,I
108536,p03-057-05-09,think
108537,p03-057-05-10,so
108541,p03-057-06-02,a
108542,p03-057-06-03,good
108543,p03-057-06-04,look
108544,p03-057-06-05,at
108545,p03-057-06-06,her
108548,p03-057-06-09,if
108549,p03-057-06-10,Nigel
108550,p03-057-07-00,wasn't
108551,p03-057-07-01,there
108553,p03-057-07-03,isn't
108555,p03-057-07-05,","
108556,p03-057-07-06,is
108558,p03-057-07-08,?
108559,p03-057-07-09,""""
108560,p03-057-08-00,""""
108562,p03-057-08-02,","
108563,p03-057-08-03,""""
108564,p03-057-08-04,Di
108565,p03-057-08-05,said
108566,p03-057-08-06,immediately
108568,p03-057-08-08,""""
108569,p03-057-08-09,It
108570,p03-057-08-10,isn't
108571,p03-057-08-11,at
108572,p03-057-09-00,all
108573,p03-057-09-01,important
108575,p03-057-09-03,""""
108576,p03-069-00-00,But
108577,p03-069-00-01,after
108578,p03-069-00-02,that
108579,p03-069-00-03,slight
108580,p03-069-00-04,slip
108581,p03-069-00-05,of
108582,p03-069-00-06,the
108583,p03-069-00-07,tongue
108584,p03-069-00-08,on
108585,p03-069-00-09,Nigel's
108586,p03-069-00-10,part
108588,p03-069-00-12,had
108589,p03-069-01-00,realised
108590,p03-069-01-01,it
108592,p03-069-01-03,important
108593,p03-069-01-04,enough
108594,p03-069-01-05,for
108595,p03-069-01-06,her
108597,p03-069-01-08,have
108599,p03-069-01-10,","
108600,p03-069-01-11,and
108601,p03-069-01-12,it
108602,p03-069-02-00,was
108604,p03-069-02-02,though
108605,p03-069-02-03,a
108606,p03-069-02-04,red
108607,p03-069-02-05,mist
108608,p03-069-02-06,veiled
108609,p03-069-02-07,her
108610,p03-069-02-08,usually
108611,p03-069-02-09,clear
108612,p03-069-02-10,sight
108613,p03-069-02-11,and
108614,p03-069-03-00,made
108616,p03-069-03-02,think
108619,p03-069-03-05,an
108620,p03-069-03-06,abyss
108621,p03-069-03-07,immediately
108622,p03-069-03-08,ahead
108624,p03-069-04-00,""""
108625,p03-069-04-01,Nigel
108626,p03-069-04-02,","
108628,p03-069-04-04,she
108629,p03-069-04-05,had
108630,p03-069-04-06,besought
108631,p03-069-04-07,him
108632,p03-069-04-08,","
108633,p03-069-04-09,""""
108634,p03-069-04-10,you
108635,p03-069-04-11,know
108637,p03-069-04-13,evening
108638,p03-069-05-00,you
108639,p03-069-05-01,took
108640,p03-069-05-02,Luke
108641,p03-069-05-03,Parson's
108642,p03-069-05-04,surgery
108643,p03-069-05-05,and
108644,p03-069-05-06,there
108645,p03-069-05-07,was
108646,p03-069-05-08,a
108647,p03-069-05-09,woman
108648,p03-069-06-00,with
108649,p03-069-06-01,a
108650,p03-069-06-02,cyst
108651,p03-069-06-03,on
108652,p03-069-06-04,her
108653,p03-069-06-05,ear
108654,p03-069-06-06,...
108656,p03-069-06-08,""""
108657,p03-072-00-00,""""
108658,p03-072-00-01,5Ye-es
108659,p03-072-00-02,?
108660,p03-072-00-03,""""
108661,p03-072-00-04,he
108662,p03-072-00-05,lowered
108663,p03-072-00-06,his
108664,p03-072-00-07,eyes
108665,p03-072-00-08,and
108667,p03-072-00-10,her
108668,p03-072-00-11,on
108670,p03-072-01-00,mouth
108671,p03-072-01-01,","
108672,p03-072-01-02,an
108676,p03-072-01-06,he
108678,p03-072-01-08,over-indulge
108680,p03-072-02-00,""""
108681,p03-072-02-01,What
108682,p03-072-02-02,about
108683,p03-072-02-03,it
108684,p03-072-02-04,","
108685,p03-072-02-05,my
108686,p03-072-02-06,sweet
108687,p03-072-02-07,?
108688,p03-072-02-08,""""
108689,p03-072-02-09,""""
108690,p03-072-02-10,Well
108691,p03-072-02-11,","
108692,p03-072-02-12,""""
108693,p03-072-02-13,she
108694,p03-072-02-14,laughed
108696,p03-072-03-01,in
108697,p03-072-03-02,an
108698,p03-072-03-03,upsurging
108699,p03-072-03-04,of
108700,p03-072-03-05,relief
108701,p03-072-03-06,","
108703,p03-072-03-08,that
108704,p03-072-03-09,stupid
108705,p03-072-04-00,Gubbins
108706,p03-072-04-01,boy
108707,p03-072-04-02,thought
108709,p03-072-04-04,saw
108710,p03-072-04-05,you
108711,p03-072-04-06,at
108712,p03-072-04-07,the
108715,p03-072-04-10,Trouble
108718,p03-072-05-01,a
108719,p03-072-05-02,blonde
108720,p03-072-05-03,","
108723,p03-072-05-06,Imagine
108726,p03-072-05-09,Nigel
108727,p03-072-05-10,was
108728,p03-072-05-11,frowning
108730,p03-072-05-13,He
108731,p03-072-06-00,looked
108732,p03-072-06-01,distinguished
108733,p03-072-06-02,when
108734,p03-072-06-03,he
108735,p03-072-06-04,frowned
108737,p03-072-06-06,boyishly
108738,p03-072-07-00,handsome
108739,p03-072-07-01,at
108740,p03-072-07-02,other
108741,p03-072-07-03,times
108743,p03-080-00-00,""""
108744,p03-080-00-01,Gubbins
108745,p03-080-00-02,?
108746,p03-080-00-03,Gubbins
108747,p03-080-00-04,?
108749,p03-080-00-06,he
108750,p03-080-00-07,fretted
108752,p03-080-00-09,""""
108753,p03-080-00-10,Who
108754,p03-080-00-11,'s
108755,p03-080-00-12,he
108756,p03-080-00-13,?
108757,p03-080-00-14,""""
108758,p03-080-01-00,Though
108760,p03-080-01-02,knew
108761,p03-080-01-03,the
108762,p03-080-01-04,name
108763,p03-080-01-05,of
108764,p03-080-01-06,every
108767,p03-080-02-02,the
108768,p03-080-02-03,staff
108769,p03-080-02-04,","
108770,p03-080-02-05,distinguished
108772,p03-080-02-07,not
108773,p03-080-02-08,","
108774,p03-080-03-00,Nigel
108775,p03-080-03-01,often
108776,p03-080-03-02,had
108777,p03-080-03-03,to
108778,p03-080-03-04,think
108779,p03-080-03-05,hard
108780,p03-080-03-06,to
108782,p03-080-04-00,them
108783,p03-080-04-01,out
108785,p03-080-04-03,""""
108786,p03-080-04-04,He
108787,p03-080-04-05,'s
108788,p03-080-04-06,the
108789,p03-080-04-07,carrotty
108792,p03-080-04-10,isn't
108793,p03-080-04-11,he
108794,p03-080-04-12,?
108795,p03-080-04-13,""""
108796,p03-080-05-00,he
108797,p03-080-05-01,now
108798,p03-080-05-02,demanded
108800,p03-080-05-04,""""
108801,p03-080-05-05,What
108802,p03-080-05-06,was
108803,p03-080-05-07,he
108804,p03-080-06-00,doing
108805,p03-080-06-01,at
108806,p03-080-06-02,the
108807,p03-080-06-03,Load
108809,p03-080-06-05,Trouble
108810,p03-080-06-06,?
108811,p03-080-06-07,""""
108812,p03-087-00-00,""""
108814,p03-087-00-02,","
108815,p03-087-00-03,he
108816,p03-087-00-04,wasn't
108818,p03-087-00-06,His
108819,p03-087-00-07,motor-bike
108820,p03-087-00-08,had
108821,p03-087-01-00,broken
108823,p03-087-01-02,outside
108824,p03-087-01-03,and
108825,p03-087-01-04,he
108826,p03-087-01-05,noticed
108828,p03-087-02-01,car
108829,p03-087-02-02,and
108830,p03-087-02-03,then
108831,p03-087-02-04,you
108832,p03-087-02-05,dancing
108833,p03-087-02-06,with
108834,p03-087-03-00,this
108835,p03-087-03-01,blonde
108837,p03-087-03-03,""""
108838,p03-087-03-04,""""
108839,p03-087-03-05,Really
108840,p03-087-03-06,?
108841,p03-087-03-07,""""
108842,p03-087-03-08,Nigel
108843,p03-087-03-09,cocked
108844,p03-087-04-00,one
108845,p03-087-04-01,eyebrow
108848,p03-087-04-04,Actually
108849,p03-087-04-05,she
108850,p03-087-04-06,was
108851,p03-087-04-07,brunette
108852,p03-087-05-00,at
108853,p03-087-05-01,the
108854,p03-087-05-02,roots
108855,p03-087-05-03,and
108856,p03-087-05-04,I
108857,p03-087-05-05,had
108859,p03-087-05-07,redhead
108860,p03-087-05-08,on
108861,p03-087-06-00,the
108862,p03-087-06-01,other
108863,p03-087-06-02,arm
108865,p03-087-06-04,He
108866,p03-087-06-05,would
108867,p03-087-06-06,have
108868,p03-087-06-07,told
108870,p03-087-07-01,this
108871,p03-087-07-02,","
108873,p03-087-07-04,?
108874,p03-087-07-05,""""
108875,p03-087-07-06,""""
108876,p03-087-07-07,No
108878,p03-087-07-09,""""
108879,p03-087-07-10,she
108880,p03-087-07-11,laughed
108882,p03-087-08-00,""""
108883,p03-087-08-01,He
108884,p03-087-08-02,didn't
108885,p03-087-08-03,actually
108887,p03-087-08-05,you
108890,p03-087-09-00,it
108891,p03-087-09-01,was
108892,p03-087-09-02,your
108894,p03-087-09-04,I
108897,p03-087-10-00,presumed
108898,p03-087-10-01,it
108899,p03-087-10-02,was
108900,p03-087-10-03,you
108901,p03-087-10-04,","
108902,p03-087-10-05,all
108905,p03-087-10-08,in
108906,p03-096-00-00,""""
108907,p03-096-00-01,My
108908,p03-096-00-02,white
108909,p03-096-00-03,or
108910,p03-096-00-04,my
108911,p03-096-00-05,black
108912,p03-096-00-06,?
108914,p03-096-00-08,Nigel
108917,p03-096-01-00,""""
108918,p03-096-01-01,Now
108919,p03-096-01-02,I
108920,p03-096-01-03,wonder
108921,p03-096-01-04,which
108922,p03-096-01-05,I
108923,p03-096-01-06,wore
108924,p03-096-01-07,at
108925,p03-096-01-08,that
108927,p03-096-02-01,surgery
108928,p03-096-02-02,?
108929,p03-096-02-03,""""
108931,p03-096-02-05,You
108932,p03-096-02-06,are
108934,p03-096-02-08,fool
108935,p03-096-02-09,","
108937,p03-096-03-01,","
108939,p03-096-03-03,Di
108941,p03-096-03-05,happily
108943,p03-096-03-07,""""
108944,p03-096-03-08,I
108945,p03-096-03-09,shall
108947,p03-096-04-00,great
108948,p03-096-04-01,pleasure
108949,p03-096-04-02,in
108950,p03-096-04-03,telling
108952,p03-096-04-05,young
108954,p03-096-05-00,exactly
108955,p03-096-05-01,what
108957,p03-096-05-03,were
108960,p03-096-06-00,evening
108962,p03-096-06-02,""""
